loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
19200, 36 months,7.89%,600.69,A,A5,Administrative Assistant,2 years,RENT,40000,Source Verified,Current,debt_consolidation,MD,19.29,0,Feb-90,0,,,12,0,18460,47.80%,31,w,4666.18,Aug-18,0,,0,70345,0,1,0,0,107,51885,,0,0,5897,48,38600,0,0,2,0,7035,19842,47.2,250,313,68,68,0,68,,8,,0,8,9,10,18,10,11,21,9,12,0,0,100,25,0,0,74591,70345,37600,35991
28000, 60 months,20.75%,753.57,E,E2,Well4Life Coordinator,9 years,MORTGAGE,32782,Source Verified,Fully Paid,debt_consolidation,NC,32.88,0,Jun-03,0,,,21,0,31026,83%,32,w,0,Jan-18,0,,0,55194,1,8,0,0,42,24168,111,1,3,8926,93,37400,1,0,0,3,2760,290,98.8,54,153,4,4,0,17,,15,,0,5,11,5,5,16,13,16,11,21,0,1,100,100,0,0,59275,55194,23500,21875
30000, 36 months,10.75%,978.62,B,B4,Associate,4 years,MORTGAGE,225000,Source Verified,Charged Off,debt_consolidation,NJ,16.04,2,Jan-00,0,3,,14,0,23501,30.80%,32,w,0,Aug-18,0,,0,672599,0,6,3,5,9,168001,63,1,2,977,44,76400,1,11,2,8,48043,9823,9,116,194,11,9,4,30,9,11,9,0,1,5,3,5,14,7,14,5,14,0,5,93.7,0,0,0,765312,191502,10800,200820
32500, 36 months,9.75%,1044.88,B,B3,CT Technologist,10+ years,RENT,65000,Source Verified,Fully Paid,debt_consolidation,ME,25.72,0,May-00,0,,,4,0,33969,70.80%,17,w,0,Jun-18,0,,0,34672,0,1,0,0,35,703,3,0,0,20472,48,48000,0,1,0,0,8668,14031,70.8,173,190,46,35,2,92,,,,0,3,3,3,8,6,3,9,3,4,0,0,100,33.3,0,0,73000,34672,48000,25000
18000, 60 months,11.99%,400.31,C,C1,Fire Safety Director,10+ years,RENT,81000,Not Verified,Fully Paid,debt_consolidation,NY,18.36,0,Nov-03,1,,,7,0,10335,45.10%,19,w,0,Jul-18,0,,0,46158,1,2,1,3,4,35823,82,1,1,3235,69,22900,1,1,2,4,6594,3365,49,107,148,11,4,0,101,,4,,0,1,4,1,5,7,5,12,4,7,0,2,100,0,0,0,66512,46158,6600,43612
10000, 36 months,14.46%,344.02,C,C4,Driver,2 years,RENT,50000,Source Verified,Charged Off,debt_consolidation,NY,22.61,1,Mar-01,0,1,52,9,3,7691,54.20%,16,w,0,Jul-18,1,1,0,47051,1,1,1,1,7,39360,,1,4,1425,54,14200,3,0,3,5,5228,1645,65.7,144,180,3,3,0,28,,7,,1,3,8,3,4,2,8,13,8,9,1,2,93.3,33.3,0,3,57356,47051,4800,43156
9000, 36 months,9.16%,286.87,B,B2,,n/a,MORTGAGE,35303,Verified,Current,credit_card,TX,24.04,0,Nov-83,0,58,,10,0,8517,50.10%,31,w,2218.03,Aug-18,1,58,105,88102,0,1,0,1,17,19959,85,0,1,3555,70,17000,0,4,0,2,9789,8128,48.2,121,388,16,16,4,16,,16,,2,6,7,6,7,12,8,15,7,10,0,0,93.5,16.7,0,0,110632,28476,15700,23432
10000, 36 months,5.32%,301.15,A,A1,Key account rep,5 years,MORTGAGE,58000,Not Verified,Fully Paid,credit_card,NY,18.19,0,Aug-97,0,46,,12,0,11587,43.20%,34,w,0,Aug-18,0,,0,82408,0,2,1,1,10,22200,70,0,2,9264,58,26800,1,0,2,4,7492,6555,60,223,222,17,10,1,17,,10,,0,2,4,4,6,12,9,21,4,12,0,1,97.1,25,0,0,108669,33787,16400,31672
20000, 36 months,9.16%,637.49,B,B2,Tire changer,10+ years,MORTGAGE,60000,Not Verified,Current,debt_consolidation,NC,29.28,0,Feb-09,0,,,8,0,7638,34.40%,18,w,4928.91,Aug-18,0,,0,61334,1,3,1,2,6,53696,43,1,1,4418,39,22200,0,1,0,3,7667,582,88.4,85,81,11,6,0,58,,,,0,1,4,1,3,9,5,9,4,8,0,2,100,100,0,0,89496,61334,5000,67296
12000, 36 months,11.47%,395.55,B,B5,Finance Manager,2 years,MORTGAGE,64130,Verified,Charged Off,debt_consolidation,MI,25.32,0,May-99,2,,88,11,1,4000,22.70%,23,w,0,Aug-18,0,,2538,63153,2,4,3,3,1,58195,82,1,1,3323,70,17625,2,1,5,4,6315,7149,35,143,202,4,1,2,34,,4,,0,2,3,2,6,5,5,14,3,11,0,4,100,0,1,0,90610,63153,11000,70702
8000, 36 months,18.99%,293.21,D,D4,superviser,3 years,RENT,42000,Source Verified,Current,debt_consolidation,AZ,44.34,0,May-09,0,38,,7,0,6787,30.70%,14,w,2186.98,Aug-18,0,38,0,79468,1,2,1,2,7,72681,88,1,1,2232,65,22100,0,2,2,3,11353,228,95.5,82,79,4,4,0,35,,0,,1,3,4,3,3,8,5,5,4,7,0,2,92.9,100,0,0,105675,79468,5100,83575
4600, 36 months,14.46%,158.25,C,C4,Medical Assistant,7 years,RENT,48000,Source Verified,Current,debt_consolidation,CA,36.22,0,Jun-81,0,,,12,0,59112,37.30%,17,w,1199.89,Aug-18,0,,0,59473,0,0,0,0,,0,,1,1,10041,37,158600,0,0,0,1,4956,96931,36.7,,417,9,9,0,9,,,,0,8,9,9,12,0,11,16,9,12,0,1,100,33.3,0,0,159175,59473,153200,0
12000, 36 months,9.75%,385.8,B,B3,Quality Technician,< 1 year,MORTGAGE,40000,Source Verified,Charged Off,debt_consolidation,OH,17.58,0,Aug-03,0,,,11,0,11928,57.60%,18,w,0,Jan-18,0,,267,90997,2,1,0,0,29,6189,58,2,2,3235,58,20700,0,1,0,2,8272,5893,57,29,115,3,3,3,3,,14,,0,4,6,6,10,1,9,14,6,11,0,2,100,50,0,0,129141,18117,13700,10671
3000, 36 months,8.39%,94.55,B,B1,Territory Sales Manager ,10+ years,OWN,39996,Source Verified,Current,debt_consolidation,IL,17.61,0,Sep-01,0,38,65,6,1,78471,43.60%,17,w,733.14,Aug-18,0,,168,177588,0,1,0,0,96,5200,41,0,1,6020,43,92800,1,1,0,2,29598,67,99.3,146,174,18,18,2,33,,16,49,0,2,3,2,4,5,4,10,3,5,0,0,76.5,100,0,0,208191,83671,10000,12610
5750, 36 months,18.99%,210.75,D,D4,Service Banker 1,4 years,RENT,18000,Source Verified,Fully Paid,debt_consolidation,CA,33.6,1,Oct-04,0,4,,9,0,3217,30.10%,16,w,0,Mar-17,0,,0,25595,2,1,0,1,17,22378,84,2,4,73,68,10700,0,1,1,5,2844,2927,2.4,122,137,1,1,0,1,,7,4,1,1,5,2,7,2,8,14,5,9,0,2,87.5,0,0,0,37403,25595,3000,26703
16000, 36 months,10.75%,521.93,B,B4,Senior Policy Advisor,9 years,MORTGAGE,105000,Not Verified,Fully Paid,credit_card,CA,30.71,0,Apr-00,1,,,16,0,33880,51.30%,32,w,0,Aug-18,0,,0,484161,1,5,1,3,12,87763,66,0,1,4832,59,66000,2,3,4,6,30260,5750,75.5,138,191,16,3,7,47,,4,,0,6,8,6,7,14,10,11,8,16,0,2,100,66.7,0,0,566940,121643,23500,137871
12000, 36 months,14.46%,412.82,C,C4,Director of National Accounts,< 1 year,RENT,75000,Source Verified,Fully Paid,debt_consolidation,TX,19.66,0,Mar-96,0,39,,9,0,4413,39.40%,23,w,0,Apr-18,0,,2837,53619,1,2,1,2,10,49206,84,4,4,2055,58,11200,1,0,1,6,5958,5987,42.4,240,222,3,3,0,3,39,12,39,0,4,4,5,7,13,7,9,4,9,0,5,87,0,0,0,68762,53619,10400,57562
16000, 36 months,15.31%,557.08,C,C5,GS 11,2 years,RENT,72000,Source Verified,Fully Paid,debt_consolidation,RI,17.91,2,Jan-98,1,7,,12,0,3932,31.20%,33,w,0,Mar-18,2,13,1094,59342,3,3,1,2,3,55410,96,2,4,2093,84,12600,1,1,1,6,5934,5707,26.8,173,218,1,1,0,1,7,1,7,2,1,2,7,13,16,9,16,2,12,1,3,90.6,0,0,0,70400,59342,7800,57800
15000, 36 months,6.97%,462.96,A,A3,emergency room technician,8 years,RENT,60000,Verified,Current,other,MD,4.52,1,Nov-05,0,23,,8,0,7862,33.20%,12,w,3608.37,Aug-18,1,,89,7862,1,0,0,0,123,0,,2,3,4745,33,23700,1,1,2,3,983,12732,36,123,124,2,2,0,2,23,8,23,0,4,5,5,6,1,8,11,5,8,0,2,91.7,20,0,0,23700,7862,19900,0
4000, 36 months,13.67%,136.08,C,C3,Crew Trainer,2 years,RENT,12500,Not Verified,Fully Paid,debt_consolidation,AR,18.92,0,Nov-06,0,,,7,0,5948,83.80%,7,w,0,Apr-18,0,,0,21642,0,1,0,0,54,15694,95,0,4,1749,92,7100,1,0,3,4,3092,53,98.4,54,112,16,16,0,24,,10,,0,2,5,2,2,1,6,6,5,7,0,0,100,100,0,0,23627,21642,3300,16527
13000, 60 months,14.46%,305.6,C,C4,Production Worker,9 years,MORTGAGE,30000,Not Verified,Charged Off,debt_consolidation,MN,20.92,0,Mar-03,0,,,11,0,7639,45.20%,16,w,0,Feb-17,0,,0,125158,1,1,1,1,5,9685,97,2,3,3600,64,16900,0,0,1,4,11378,5940,55.7,39,156,7,5,3,8,,8,,0,4,5,6,8,2,9,11,5,11,0,3,100,33.3,0,0,141300,17324,13400,10000
10000, 36 months,5.32%,301.15,A,A1,pres.,10+ years,MORTGAGE,70000,Source Verified,Current,debt_consolidation,AR,13.9,0,Apr-03,0,,6,6,6,3990,39.50%,10,w,2361.76,Aug-18,0,,0,92449,0,2,0,1,18,12164,40,0,1,1933,40,10100,0,0,0,3,15408,4737,33.3,127,138,19,16,3,19,,18,,0,2,3,2,2,3,3,4,3,6,0,0,100,0,0,6,121684,16154,7100,30434
12000, 36 months,11.99%,398.52,C,C1,Retail Banking Supervisor,2 years,RENT,33000,Source Verified,Current,debt_consolidation,NM,11.56,0,Aug-10,0,,,9,0,9485,41.20%,10,w,3049.24,Aug-18,0,,0,9485,0,0,0,0,41,0,,1,1,4526,41,23000,0,2,1,2,1054,5883,57.7,41,67,8,8,0,31,,8,,0,3,5,3,3,1,8,8,5,9,0,1,100,33.3,0,0,23000,9485,13900,0
5000, 36 months,20.75%,187.74,E,E2,Technician ,1 year,RENT,20000,Source Verified,Charged Off,debt_consolidation,AZ,20.35,1,Jan-91,3,16,,33,0,5226,29.40%,58,f,0,Jul-18,0,25,0,84836,3,24,5,13,1,79610,110,3,5,1820,94,17800,4,0,8,18,2571,2399,65.7,150,302,7,1,0,11,16,0,16,0,3,4,4,12,33,9,25,4,33,0,8,91.4,50,0,0,90231,84836,7000,72431
6000, 36 months,21.18%,226.61,E,E3,,n/a,RENT,45000,Verified,Fully Paid,debt_consolidation,CA,38.56,0,Aug-01,1,69,17,8,1,1731,24%,16,f,0,Jul-18,0,69,0,41081,4,4,3,3,1,39350,78,3,4,265,71,7200,4,1,8,7,5135,3735,6.6,105,175,1,1,2,14,69,1,69,1,1,4,1,2,8,4,6,4,7,0,6,93.3,0,1,0,57707,41081,4000,50507
1000, 36 months,22.45%,38.43,E,E5,Barista,2 years,RENT,20000,Source Verified,Fully Paid,moving,TN,4.8,0,Aug-12,2,37,,6,0,1631,20.40%,8,w,0,Aug-18,0,37,0,25131,2,1,1,1,8,23500,100,3,3,890,80,8000,1,1,3,4,4189,5144,18.3,30,37,6,6,0,6,,0,,1,2,3,3,3,2,5,5,3,6,0,4,87.5,0,0,0,31500,25131,6300,23500
15000, 36 months,7.39%,465.84,A,A4,Systems Software Specialist II,3 years,RENT,83000,Source Verified,Current,debt_consolidation,CA,10.89,0,Jan-99,0,32,,8,0,22499,62.70%,16,w,2078.08,Aug-18,0,53,0,24340,1,1,0,0,65,1841,11,1,1,14497,46,35900,0,1,1,1,3477,10613,61.1,130,206,3,3,4,3,53,8,32,1,3,4,4,7,2,7,10,4,8,0,1,81.2,33.3,0,0,52961,24340,27300,17061
16800, 60 months,12.99%,382.17,C,C2,Purchaser,6 years,MORTGAGE,44000,Not Verified,Fully Paid,credit_card,MI,22.91,0,Dec-02,1,63,,11,0,11663,47.60%,41,w,0,Oct-17,0,74,0,134883,2,2,1,1,8,42499,78,3,5,4492,57,24500,1,1,4,6,12262,4425,71.6,107,146,1,1,3,5,,5,,0,3,4,4,10,23,7,15,4,11,0,4,97.5,75,0,0,177889,54162,15600,46723
12000, 36 months,6.49%,367.74,A,A2,,n/a,MORTGAGE,45000,Source Verified,Current,debt_consolidation,CA,9.2,0,Jun-91,0,,,10,0,5127,13.30%,20,w,1903.92,Aug-18,0,,0,161481,1,1,0,0,39,2890,31,1,3,1892,17,38600,0,3,3,4,16148,26415,14.2,297,159,7,4,2,13,,5,,0,4,5,6,8,6,8,12,5,10,0,2,100,0,0,0,202129,8017,30800,9358
38000, 60 months,19.99%,1006.56,E,E1,Software Quality Analyst,3 years,RENT,95000,Source Verified,Current,debt_consolidation,CA,5.85,0,Oct-00,0,,,7,0,7794,27.30%,10,w,24810.68,Aug-18,0,,0,510871,0,1,0,1,24,2587,36,0,0,4792,29,28500,0,0,0,1,72982,20706,27.3,69,185,25,24,1,25,,24,,0,3,3,5,7,2,5,7,3,7,0,0,100,20,0,0,588225,10381,28500,7166
2400, 36 months,13.67%,81.65,C,C3,Program Assistant,2 years,MORTGAGE,34500,Source Verified,Fully Paid,medical,SD,30.12,0,Nov-02,1,29,89,13,1,7273,54.70%,26,w,0,Aug-18,0,,0,79195,1,3,1,2,11,7912,28,3,4,1587,36,13300,1,0,2,6,7200,613,72.1,160,154,5,5,2,9,,4,,0,1,6,1,1,10,9,14,6,13,0,4,100,0,1,0,107382,15185,2200,28582
18000, 60 months,14.46%,423.14,C,C4,Finance manager ,3 years,MORTGAGE,49300,Not Verified,Fully Paid,debt_consolidation,GA,36.54,0,Nov-02,0,,61,21,2,22507,48.40%,40,w,0,Sep-17,0,,0,182249,2,4,0,2,19,73790,94,2,6,4446,71,46500,0,2,0,9,10721,14017,43.7,137,160,3,3,1,3,,14,,0,5,8,5,7,17,16,22,8,21,0,3,100,40,1,1,225704,96297,24900,92157
12300, 36 months,19.99%,457.05,E,E1,Justice Court Clerk,< 1 year,MORTGAGE,38772,Source Verified,Fully Paid,debt_consolidation,OR,32.84,1,May-95,1,21,,9,0,26995,94.10%,21,f,0,Dec-17,0,,0,164787,0,1,0,0,78,4349,21,0,2,10291,62,28700,1,7,1,2,18310,216,99.4,213,250,14,14,2,14,,0,21,0,4,6,4,7,5,7,14,6,9,0,0,100,100,0,0,192472,31344,20200,20933
15000, 36 months,10.75%,489.31,B,B4,Associate Director,2 years,RENT,105000,Source Verified,Fully Paid,credit_card,NY,13.59,0,Jul-02,1,,,12,0,19763,52%,24,w,0,Nov-16,0,,0,63469,1,3,0,0,90,43706,74,1,2,4982,66,38000,0,0,1,2,5770,11229,50.1,150,164,1,1,0,1,,3,,0,4,8,5,8,8,9,16,8,12,0,1,100,50,0,0,96951,63469,22500,58951
3900, 36 months,15.31%,135.79,C,C5,HCA-2,< 1 year,MORTGAGE,25000,Source Verified,Current,credit_card,OR,21.03,1,Sep-11,2,17,,17,0,5653,39.80%,27,w,1026.72,Aug-18,0,,0,36310,3,9,1,3,5,30657,99,2,4,2034,80,14200,1,8,4,7,2136,0,101.7,54,45,3,3,0,26,,5,,0,1,4,1,1,12,8,15,4,17,0,3,96.3,100,0,0,45333,36310,2000,31133
30000, 60 months,10.75%,648.54,B,B4,Service Advisor,3 years,OWN,80000,Source Verified,Charged Off,debt_consolidation,NJ,16.49,0,Nov-97,0,,,7,0,29796,77.60%,17,w,0,Aug-18,0,,0,236094,0,1,0,1,18,6767,50,0,1,12721,70,38400,0,1,1,2,33728,5528,83.9,185,220,19,18,1,19,,8,,0,4,5,4,5,7,5,9,5,7,0,0,100,75,0,0,266934,36563,34400,13534
16000, 60 months,6.49%,312.99,A,A2,Construction Estimator,< 1 year,MORTGAGE,110000,Not Verified,Fully Paid,debt_consolidation,MA,10,1,Sep-96,1,19,,24,0,13507,11%,38,w,0,Aug-18,0,,144,195286,3,9,1,3,6,152404,93,3,5,5549,58,122500,2,0,3,8,8137,99993,11.9,155,234,6,6,1,6,19,6,19,0,3,3,9,14,10,14,27,3,24,0,4,94.7,0,0,0,428044,165911,113500,163544
7200, 36 months,13.67%,244.93,C,C3,Manager,8 years,RENT,50000,Source Verified,Current,debt_consolidation,CT,5.08,0,Jul-11,0,,,3,0,7099,51.40%,5,w,1862.55,Aug-18,0,,0,7099,0,0,0,0,56,0,,0,2,3556,51,13800,0,0,0,2,2366,6701,51.4,56,44,15,15,0,15,,24,,0,3,3,3,3,1,3,4,3,3,0,0,100,33.3,0,0,13800,7099,13800,0
28875, 60 months,19.53%,757.48,D,D5,Instructor,2 years,MORTGAGE,62789,Source Verified,Current,debt_consolidation,ID,29.41,0,Sep-04,0,,,24,0,40944,52.70%,39,w,18777.97,Aug-18,0,,0,212516,1,1,0,0,36,7295,49,2,7,9217,52,77700,1,3,1,9,8855,24065,47,124,138,5,5,2,13,,8,,0,10,16,15,19,9,22,28,16,24,0,2,100,13.3,0,0,261700,48239,45400,15000
15000, 36 months,6.49%,459.67,A,A2,clerk,10+ years,OWN,62000,Not Verified,Fully Paid,credit_card,PA,9.1,0,Oct-86,0,,,5,0,15452,34.10%,10,w,0,Aug-17,0,,0,38197,0,1,0,1,23,22745,91,0,1,10547,54,45300,0,0,0,2,9549,28848,34.9,178,351,17,17,1,156,,17,,0,2,2,2,2,4,3,4,2,5,0,0,100,0,0,0,70300,38197,44300,25000
8000, 36 months,15.31%,278.54,C,C5,VP/Operations and Compliance,10+ years,RENT,118000,Source Verified,Current,credit_card,CA,16.63,0,Feb-06,0,58,,15,0,20421,54.60%,29,w,2105.59,Aug-18,0,72,127,67840,0,2,2,4,7,47419,92,1,6,6709,76,37400,0,0,1,10,4523,9479,68.3,121,114,8,7,0,8,69,7,69,4,6,6,8,12,11,13,18,6,15,0,3,88.9,62.5,0,0,89090,67840,29900,51690
12000, 36 months,11.99%,398.52,C,C1,Service dispatcher ,6 years,MORTGAGE,80000,Not Verified,Charged Off,debt_consolidation,LA,26.16,0,Dec-00,1,40,53,20,1,19533,50.70%,26,w,0,Aug-18,0,,270,75093,1,3,2,3,1,55560,90,1,8,3132,75,38500,5,2,6,11,3755,8206,58.3,183,48,9,1,0,15,,0,,0,8,13,10,10,8,17,18,13,20,0,3,96.2,20,0,0,100573,75093,19700,62073
15000, 36 months,7.89%,469.29,A,A5,RN Trainer,6 years,MORTGAGE,72000,Not Verified,Current,credit_card,IL,22.78,0,Apr-04,0,,,6,0,12947,81.90%,19,w,3645.43,Aug-18,0,,0,44786,0,2,0,1,20,31839,13,0,0,9589,48,15800,3,0,1,1,7464,789,93.9,143,140,27,20,3,27,,7,,0,2,3,2,5,5,4,11,3,6,0,0,100,100,0,0,68948,44786,13000,53148
5125, 36 months,19.99%,190.44,E,E1,truckdriver,8 years,RENT,50000,Source Verified,Charged Off,debt_consolidation,WA,14.11,0,Feb-93,2,,,9,0,1092,21%,11,f,0,Aug-18,0,,0,53366,3,2,2,3,1,20730,97,4,6,8,92,5200,2,3,5,9,5930,1389,0.8,29,15,3,1,0,9,,4,,0,2,4,3,3,4,6,6,4,9,0,6,100,0,0,0,58117,53366,1400,21373
10000, 60 months,18.25%,255.3,D,D3,LPN,6 years,RENT,36000,Source Verified,Charged Off,debt_consolidation,GA,8.4,0,Apr-06,1,,,7,0,2486,49.70%,13,w,0,Feb-17,0,,0,5710,0,2,1,2,7,3224,87,0,1,306,66,5000,1,1,1,3,952,690,31,95,119,21,7,0,48,,4,,0,2,4,2,3,4,5,9,4,7,0,1,100,0,0,0,8700,5710,1000,3700
22525, 60 months,18.25%,575.06,D,D3,Regional Sales Manager,1 year,MORTGAGE,98000,Not Verified,Current,debt_consolidation,AZ,27.19,0,Oct-04,2,25,,11,0,19554,59.80%,48,w,14484.48,Aug-18,0,,0,309609,2,4,2,2,6,56381,87,0,5,10801,75,32700,1,3,6,8,28146,11348,58.3,97,137,14,6,2,14,,6,,0,2,6,2,11,19,6,27,6,11,0,3,97.9,50,0,0,343858,75935,27200,76532
10500, 36 months,5.32%,316.21,A,A1,training specialist,9 years,MORTGAGE,50000,Source Verified,Fully Paid,credit_card,MO,16.42,0,Sep-04,0,,,17,0,6445,14.60%,30,w,0,Aug-18,0,,0,97596,0,5,0,1,14,11894,49,0,3,4146,27,44100,0,0,0,6,6506,17808,19.4,138,116,13,13,2,13,,16,,0,2,4,4,8,11,11,17,4,17,0,0,100,0,0,0,148980,18339,22100,24130
10000, 36 months,18.25%,362.78,D,D3,city carrier,9 years,RENT,62000,Source Verified,Fully Paid,debt_consolidation,CA,13.7,0,Sep-07,0,78,,3,0,3232,97.90%,6,w,0,Aug-18,0,78,0,24269,0,2,2,3,8,21037,88,0,1,3232,89,3300,4,0,4,4,8090,68,97.9,102,99,15,8,0,15,78,6,78,1,1,1,1,2,4,1,2,1,3,0,2,100,100,0,0,27277,24269,3300,23977
17825, 36 months,12.99%,600.51,C,C2,technician,10+ years,MORTGAGE,50000,Not Verified,Fully Paid,credit_card,NC,16.59,0,Dec-98,1,76,62,9,2,4069,24.70%,19,w,0,Aug-18,0,76,0,130658,1,2,1,1,11,9325,34,1,1,1169,30,16500,2,2,1,2,14518,3662,35.8,154,207,4,4,4,131,,4,76,1,2,3,3,3,4,6,11,3,9,0,2,94.7,33.3,0,0,174162,13394,5700,27662
24700, 36 months,9.75%,794.11,B,B3,correctional officer ,9 years,MORTGAGE,62000,Not Verified,Fully Paid,home_improvement,NY,18.47,0,Jul-05,0,44,54,8,1,4862,37.40%,20,w,0,Aug-18,0,,0,287248,1,3,1,3,3,31899,83,0,0,2206,72,13000,0,4,0,3,35906,8138,37.4,97,128,65,3,3,65,,,,0,3,3,4,5,8,4,9,3,8,0,1,85,0,0,1,311850,36761,13000,38310
12000, 36 months,7.89%,375.43,A,A5,CPS - LMSW,9 years,RENT,65000,Source Verified,Fully Paid,debt_consolidation,NY,15.64,1,Apr-97,1,17,,7,0,13696,55.20%,32,w,0,Sep-17,0,,0,147495,0,2,1,1,9,133799,49,0,0,6851,54,24800,1,1,1,1,24583,3770,76.4,118,138,31,9,0,31,,6,,0,2,4,2,5,20,4,11,4,7,0,1,96.9,100,0,0,161029,147495,16000,136229
6500, 36 months,10.75%,212.04,B,B4,Loan Processor,9 years,MORTGAGE,45760,Source Verified,Fully Paid,debt_consolidation,AZ,16.6,0,Aug-04,0,,,9,0,8424,30.10%,24,w,0,Nov-17,0,,0,210096,1,1,0,1,20,18000,77,3,3,2659,51,28000,2,2,1,6,23344,4203,62.8,139,132,5,5,2,5,,9,,0,4,5,4,5,9,7,13,5,9,0,3,100,50,0,0,238767,26424,11300,23363
11250, 36 months,13.67%,382.7,C,C3,,n/a,OWN,36000,Not Verified,Current,debt_consolidation,CA,28.93,0,Oct-84,0,48,54,9,2,13376,34.50%,15,w,2910.34,Aug-18,0,,0,21014,0,1,0,1,22,7638,48,0,1,6360,38,38800,0,0,0,2,2627,19773,36.8,22,376,15,15,0,28,,,,0,2,4,5,8,1,8,13,4,9,0,0,93.3,20,0,2,54800,21014,31300,16000
10000, 36 months,9.75%,321.5,B,B3,,n/a,MORTGAGE,60000,Verified,Current,debt_consolidation,NJ,17.1,0,Feb-95,0,,,11,0,34981,88.60%,20,w,2080.64,Aug-18,0,,0,100853,1,0,0,0,46,0,,1,2,16086,89,39500,0,2,0,2,9168,4217,89.2,97,132,1,1,3,1,,,,0,8,9,8,13,3,9,14,9,11,0,1,100,87.5,0,0,129525,34981,39000,0
7000, 36 months,12.99%,235.83,C,C2,,n/a,RENT,23650,Verified,Current,debt_consolidation,TN,7.41,0,Aug-96,0,,,5,0,5533,39%,25,w,1797.71,Aug-18,0,,0,5533,0,0,0,0,86,0,,4,4,2012,39,14200,0,0,1,4,1107,8667,39,235,150,10,10,0,10,,10,,0,4,4,5,5,20,5,5,4,5,0,4,100,40,0,0,14200,5533,14200,0
10000, 36 months,5.32%,301.15,A,A1,accounting assistant,1 year,MORTGAGE,46000,Source Verified,Fully Paid,credit_card,OH,6.99,5,Aug-04,0,9,,17,0,6808,25.70%,34,w,0,Jul-18,0,,87,99752,0,2,0,0,66,3549,61,1,4,2546,32,26500,0,0,1,4,6235,9720,39.6,113,139,12,12,2,15,20,8,9,0,3,4,5,10,8,14,24,4,17,0,1,84.8,20,0,0,137850,10357,16100,5850
8400, 36 months,10.75%,274.02,B,B4,Server,10+ years,RENT,34000,Source Verified,Current,debt_consolidation,NY,16.34,0,May-05,0,61,87,9,1,5173,32.10%,13,w,2106.04,Aug-18,0,,0,13299,2,3,2,2,2,8126,76,1,3,1269,50,16100,0,1,0,5,1478,7031,15.3,130,113,4,2,0,4,,16,,0,1,4,2,2,6,6,7,4,9,0,3,100,50,0,1,26870,13299,8300,10770
2400, 36 months,28.34%,99.72,G,G3,server,1 year,RENT,20000,Source Verified,Current,debt_consolidation,NC,13.33,0,Sep-12,5,,,8,0,1070,20.20%,9,f,720.08,Aug-18,0,,0,12016,4,3,3,3,2,10946,100,2,5,496,74,5300,0,0,6,8,1502,3704,19.5,7,42,2,2,0,3,,0,,0,3,5,3,4,3,5,6,5,8,0,5,100,0,0,0,16300,12016,4600,11000
30000, 36 months,7.89%,938.57,A,A5,911 Dispatcher,10+ years,MORTGAGE,145278,Not Verified,Current,debt_consolidation,CA,13.22,0,Jan-87,0,,,7,0,8054,46.80%,18,w,7291.16,Aug-18,0,,0,297689,1,3,0,3,15,29435,71,0,1,4703,64,17200,1,0,5,5,42527,497,90.4,76,350,23,1,1,23,,3,,0,1,3,1,5,5,3,12,3,7,0,1,94.1,100,0,0,318873,37489,5200,41473
18000, 36 months,5.32%,542.07,A,A1,Project Manager,4 years,RENT,120000,Source Verified,Fully Paid,credit_card,IL,8.56,0,Dec-07,0,,,10,0,18504,49.90%,14,w,0,Aug-18,0,,1026,37535,0,1,0,1,14,19031,81,0,1,9957,62,37100,1,3,0,2,4692,16761,52.4,66,99,16,14,0,16,,14,,0,4,5,4,6,3,9,11,5,10,0,0,100,25,0,0,60644,37535,35200,23544
5600, 36 months,15.31%,194.98,C,C5,Residence Hall Resource Manager,5 years,RENT,54000,Source Verified,Charged Off,moving,NY,19.6,0,Dec-05,0,48,,14,0,23720,91.20%,23,w,0,Aug-18,0,,0,39098,0,6,0,0,32,15378,57,0,2,10295,74,26000,0,1,0,2,3008,2280,91.2,123,117,19,19,0,19,48,16,48,0,7,7,7,9,13,8,10,7,14,0,0,94.1,71.4,0,0,52812,39098,26000,26812
